Experiment,Temperature_C,Pressure_Torr,TMA_Pulse_s,H2O_Pulse_s,Purge_s,GPC_nm_per_cycle,Film_Thickness_nm,Cycle_Time_s,Total_Process_Time_s,Relative_Throughput_cycles_per_hour,Thickness_Uniformity_1sigma_%,Film_Stress_MPa,Film_Density_g_cm3,Surface_Roughness_nm_RMS,Defect_Density_per_cm2,Film_Quality_Score,Thickness_Error_%,Thickness_OK,Uniformity_OK,Stress_OK,Density_OK,Roughness_OK,Defectivity_OK,Throughput_OK,Process_Qualified,Score_Thickness,Score_Uniformity,Score_Stress,Score_Density,Score_Roughness,Score_Defectivity,Score_Throughput,Optimization_Score
139,200,1.4,0.5,1.0,2.5,0.0458948105190713,4.58948105190713,6.5,650.0,553.8461538461538,2.45,62.5,2.9375,0.345,38.0,0.4480096980652725,54.10518948092869,False,False,True,True,False,False,True,False,0.29866389237442603,0.39583333333333315,0.4418604651162791,0.6428571428571425,0.3958333333333335,0.35294117647058826,0.8959276018099547,0.4589174688618601
140,200,1.4,0.5,1.0,5.0,0.0539938947283191,5.399389472831918,11.5,1150.0,313.0434782608696,1.65,62.5,2.9375,0.265,18.0,0.6568332274770374,46.006105271680816,False,True,True,True,True,True,True,False,0.40364791052758,0.7291666666666666,0.4418604651162791,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.3529411764705883,0.5700805171407217
141,200,1.4,0.5,1.0,10.0,0.0539938947283191,5.399389472831918,21.5,2150.0,167.4418604651163,1.65,62.5,2.9375,0.265,18.0,0.6568332274770374,46.006105271680816,False,True,True,True,True,True,True,False,0.40364791052758,0.7291666666666666,0.4418604651162791,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.024623803009575954,0.5372487797946205
142,200,1.4,0.5,1.5,2.5,0.0481895510450248,4.818955104502487,7.0,700.0,514.2857142857143,2.6,70.0,2.9250000000000003,0.36,41.0,0.3828219659957008,51.81044895497513,False,False,True,True,False,False,True,False,0.3284093641844864,0.33333333333333315,0.37209302325581395,0.5714285714285725,0.3333333333333334,0.29411764705882354,0.8067226890756304,0.41510996269943423
143,200,1.4,0.5,1.5,5.0,0.0566935894647351,5.669358946473514,12.0,1200.0,300.0,1.8,70.0,2.9250000000000003,0.28,21.0,0.5916454954074655,43.30641053526486,False,True,True,True,True,False,True,False,0.43864258324529803,0.6666666666666665,0.37209302325581395,0.5714285714285725,0.6666666666666666,0.6862745098039216,0.32352941176470584,0.5335646260080544
144,200,1.4,0.5,1.5,10.0,0.0566935894647351,5.669358946473514,22.0,2200.0,163.63636363636363,1.8,70.0,2.9250000000000003,0.28,21.0,0.5916454954074655,43.30641053526486,False,True,True,True,True,False,True,False,0.43864258324529803,0.6666666666666665,0.37209302325581395,0.5714285714285725,0.6666666666666666,0.6862745098039216,0.01604278074866308,0.5028159629064501
145,200,1.4,1.0,0.5,2.5,0.0458948105190713,4.58948105190713,6.5,650.0,553.8461538461538,2.45,62.5,2.9375,0.345,38.0,0.4480096980652725,54.10518948092869,False,False,True,True,False,False,True,False,0.29866389237442603,0.39583333333333315,0.4418604651162791,0.6428571428571425,0.3958333333333335,0.35294117647058826,0.8959276018099547,0.4589174688618601
146,200,1.4,1.0,0.5,5.0,0.0539938947283191,5.399389472831918,11.5,1150.0,313.0434782608696,1.65,62.5,2.9375,0.265,18.0,0.6568332274770374,46.006105271680816,False,True,True,True,True,True,True,False,0.40364791052758,0.7291666666666666,0.4418604651162791,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.3529411764705883,0.5700805171407217
147,200,1.4,1.0,0.5,10.0,0.0539938947283191,5.399389472831918,21.5,2150.0,167.4418604651163,1.65,62.5,2.9375,0.265,18.0,0.6568332274770374,46.006105271680816,False,True,True,True,True,True,True,False,0.40364791052758,0.7291666666666666,0.4418604651162791,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.024623803009575954,0.5372487797946205
148,200,1.4,1.0,1.0,2.5,0.0737314202205899,7.373142022058992,7.0,700.0,514.2857142857143,2.3,70.0,2.95,0.33,35.0,0.4852904533906587,26.268579779410082,False,False,True,True,False,False,True,False,0.6594947051828142,0.45833333333333326,0.37209302325581395,0.714285714285715,0.4583333333333333,0.4117647058823529,0.8067226890756304,0.5685745752599405
149,200,1.4,1.0,1.0,5.0,0.086742847318341,8.674284731834108,12.0,1200.0,300.0,1.5,70.0,2.95,0.25,14.999999999999998,0.6941139828024234,13.257152681658917,False,True,True,True,True,True,True,False,0.8281547491256838,0.7916666666666666,0.37209302325581395,0.714285714285715,0.7916666666666667,0.803921568627451,0.32352941176470584,0.7016359447890753
150,200,1.4,1.0,1.0,10.0,0.086742847318341,8.674284731834108,22.0,2200.0,163.63636363636363,1.5,70.0,2.95,0.25,14.999999999999998,0.6941139828024234,13.257152681658917,False,True,True,True,True,True,True,False,0.8281547491256838,0.7916666666666666,0.37209302325581395,0.714285714285715,0.7916666666666667,0.803921568627451,0.01604278074866308,0.670887281687471
151,200,1.4,1.0,1.5,2.5,0.0774179912316194,7.741799123161942,7.5,750.0,480.0,2.45,77.5,2.9375,0.345,38.0,0.4201027213210865,22.582008768380575,False,False,True,True,False,False,True,False,0.707281717633294,0.39583333333333315,0.3023255813953488,0.6428571428571425,0.3958333333333335,0.35294117647058826,0.7294117647058824,0.5304668530940768
152,200,1.4,1.0,1.5,5.0,0.0910799896842581,9.107998968425814,12.5,1250.0,288.0,1.65,77.5,2.9375,0.265,18.0,0.6289262507328514,8.920010315741855,False,True,True,True,True,True,True,False,0.8843747637733071,0.7291666666666666,0.3023255813953488,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.2964705882352941,0.670661683256531
153,200,1.4,1.0,1.5,10.0,0.0910799896842581,9.107998968425814,22.5,2250.0,160.0,1.65,77.5,2.9375,0.265,18.0,0.6289262507328514,8.920010315741855,False,True,True,True,True,True,True,False,0.8843747637733071,0.7291666666666666,0.3023255813953488,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.007843137254901962,0.6417989381584918
154,200,1.4,1.5,0.5,2.5,0.0481895510450248,4.818955104502487,7.0,700.0,514.2857142857143,2.6,70.0,2.9250000000000003,0.36,41.0,0.3828219659957008,51.81044895497513,False,False,True,True,False,False,True,False,0.3284093641844864,0.33333333333333315,0.37209302325581395,0.5714285714285725,0.3333333333333334,0.29411764705882354,0.8067226890756304,0.41510996269943423
155,200,1.4,1.5,0.5,5.0,0.0566935894647351,5.669358946473515,12.0,1200.0,300.0,1.8,70.0,2.9250000000000003,0.28,21.0,0.5916454954074655,43.30641053526485,False,True,True,True,True,False,True,False,0.43864258324529815,0.6666666666666665,0.37209302325581395,0.5714285714285725,0.6666666666666666,0.6862745098039216,0.32352941176470584,0.5335646260080545
156,200,1.4,1.5,0.5,10.0,0.0566935894647351,5.669358946473515,22.0,2200.0,163.63636363636363,1.8,70.0,2.9250000000000003,0.28,21.0,0.5916454954074655,43.30641053526485,False,True,True,True,True,False,True,False,0.43864258324529815,0.6666666666666665,0.37209302325581395,0.5714285714285725,0.6666666666666666,0.6862745098039216,0.01604278074866308,0.5028159629064503
157,200,1.4,1.5,1.0,2.5,0.0774179912316194,7.741799123161942,7.5,750.0,480.0,2.45,77.5,2.9375,0.345,38.0,0.4201027213210865,22.582008768380575,False,False,True,True,False,False,True,False,0.707281717633294,0.39583333333333315,0.3023255813953488,0.6428571428571425,0.3958333333333335,0.35294117647058826,0.7294117647058824,0.5304668530940768
158,200,1.4,1.5,1.0,5.0,0.0910799896842581,9.107998968425814,12.5,1250.0,288.0,1.65,77.5,2.9375,0.265,18.0,0.6289262507328514,8.920010315741855,False,True,True,True,True,True,True,False,0.8843747637733071,0.7291666666666666,0.3023255813953488,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.2964705882352941,0.670661683256531
159,200,1.4,1.5,1.0,10.0,0.0910799896842581,9.107998968425814,22.5,2250.0,160.0,1.65,77.5,2.9375,0.265,18.0,0.6289262507328514,8.920010315741855,False,True,True,True,True,True,True,False,0.8843747637733071,0.7291666666666666,0.3023255813953488,0.6428571428571425,0.7291666666666666,0.7450980392156863,0.007843137254901962,0.6417989381584918
160,200,1.4,1.5,1.5,2.5,0.0812888907932004,8.12888907932004,8.0,800.0,450.0,2.6,85.0,2.9250000000000003,0.36,41.0,0.3549149892515147,18.711109206799605,False,False,False,True,False,False,True,False,0.7574580807062977,0.33333333333333315,0.23255813953488372,0.5714285714285725,0.3333333333333334,0.29411764705882354,0.6617647058823529,0.49392285513846623
161,200,1.4,1.5,1.5,5.0,0.095633989168471,9.563398916847106,13.0,1300.0,276.9230769230769,1.8,85.0,2.9250000000000003,0.28,21.0,0.5637385186632794,4.366010831528939,True,True,False,True,True,False,True,False,0.9434057791533116,0.6666666666666665,0.23255813953488372,0.5714285714285725,0.6666666666666666,0.6862745098039216,0.2714932126696832,0.6405983167034626
162,200,1.4,1.5,1.5,10.0,0.095633989168471,9.563398916847106,23.0,2300.0,156.52173913043478,1.8,85.0,2.9250000000000003,0.28,21.0,0.5637385186632794,4.366010831528939,True,True,False,True,True,False,True,False,0.9434057791533116,0.6666666666666665,0.23255813953488372,0.5714285714285725,0.6666666666666666,0.6862745098039216,0.0,0.6134489954364942
163,240,0.6,0.5,0.5,2.5,0.0323766734695152,3.2376673469515227,6.0,600.0,600.0,3.3999999999999995,40.0,2.825,0.44,56.0,0.1302325581395349,67.62332653048477,False,False,True,False,False,False,True,False,0.12343564326115841,0.0,0.6511627906976745,0.0,0.0,0.0,1.0,0.19597518988505708
164,240,0.6,0.5,0.5,5.0,0.0380902040817826,3.8090204081782617,11.0,1100.0,327.27272727272725,2.6,40.0,2.825,0.36,36.0,0.3390560875512997,61.90979591821739,False,False,True,False,False,False,True,False,0.1974970292178534,0.33333333333333315,0.6511627906976745,0.0,0.3333333333333334,0.39215686274509803,0.38502673796791437,0.29220889644553205
165,240,0.6,0.5,0.5,10.0,0.0380902040817826,3.8090204081782617,21.0,2100.0,171.42857142857142,2.6,40.0,2.825,0.36,36.0,0.3390560875512997,61.90979591821739,False,False,True,False,False,False,True,False,0.1974970292178534,0.33333333333333315,0.6511627906976745,0.0,0.3333333333333334,0.39215686274509803,0.03361344537815123,0.2570675671865557
166,240,0.6,0.5,1.0,2.5,0.0520141185882808,5.201411858828081,6.5,650.0,553.8461538461538,3.25,47.5,2.8375,0.425,53.0,0.1675133134649204,47.98588141171919,False,False,True,False,False,False,True,False,0.3779851505345868,0.06249999999999979,0.5813953488372093,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.8959276018099547,0.27757522135382506
167,240,0.6,0.5,1.0,5.0,0.061193080692095,6.119308069209508,11.5,1150.0,313.0434782608696,2.45,47.5,2.8375,0.345,33.0,0.3763368428766852,38.80691930790493,False,False,True,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.5813953488372093,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.3529411764705883,0.3922377369044585
168,240,0.6,0.5,1.0,10.0,0.061193080692095,6.119308069209508,21.5,2150.0,167.4418604651163,2.45,47.5,2.8375,0.345,33.0,0.3763368428766852,38.80691930790493,False,False,True,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.5813953488372093,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.024623803009575954,0.3594059995583573
169,240,0.6,0.5,1.5,2.5,0.0546148245176948,5.461482451769485,7.0,700.0,514.2857142857143,3.3999999999999995,55.0,2.825,0.44,56.0,0.1023255813953488,45.38517548230515,False,False,True,False,False,False,True,False,0.4116966852526551,0.0,0.5116279069767442,0.0,0.0,0.0,0.8067226890756304,0.23475923091840126
170,240,0.6,0.5,1.5,5.0,0.0642527347266998,6.425273472669983,12.0,1200.0,300.0,2.6,55.0,2.825,0.36,36.0,0.3111491108071136,35.74726527330017,False,False,True,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.5116279069767442,0.0,0.3333333333333334,0.39215686274509803,0.32352941176470584,0.3568883348623819
171,240,0.6,0.5,1.5,10.0,0.0642527347266998,6.425273472669983,22.0,2200.0,163.63636363636363,2.6,55.0,2.825,0.36,36.0,0.3111491108071136,35.74726527330017,False,False,True,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.5116279069767442,0.0,0.3333333333333334,0.39215686274509803,0.01604278074866308,0.3261396717607776
172,240,0.6,1.0,0.5,2.5,0.0520141185882808,5.201411858828081,6.5,650.0,553.8461538461538,3.25,47.5,2.8375,0.425,53.0,0.1675133134649204,47.98588141171919,False,False,True,False,False,False,True,False,0.3779851505345868,0.06249999999999979,0.5813953488372093,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.8959276018099547,0.27757522135382506
173,240,0.6,1.0,0.5,5.0,0.061193080692095,6.119308069209508,11.5,1150.0,313.0434782608696,2.45,47.5,2.8375,0.345,33.0,0.3763368428766852,38.80691930790493,False,False,True,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.5813953488372093,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.3529411764705883,0.3922377369044585
174,240,0.6,1.0,0.5,10.0,0.061193080692095,6.119308069209508,21.5,2150.0,167.4418604651163,2.45,47.5,2.8375,0.345,33.0,0.3763368428766852,38.80691930790493,False,False,True,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.5813953488372093,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.024623803009575954,0.3594059995583573
175,240,0.6,1.0,1.0,2.5,0.0835622762500019,8.35622762500019,7.0,700.0,514.2857142857143,3.1,55.0,2.85,0.41,50.0,0.2047940687903067,16.437723749998092,False,False,True,False,False,False,True,False,0.7869267383840934,0.12499999999999976,0.5116279069767442,0.1428571428571425,0.1250000000000001,0.11764705882352941,0.8067226890756304,0.3992600215121851
176,240,0.6,1.0,1.0,5.0,0.0983085602941199,9.83085602941199,12.0,1200.0,300.0,2.3,55.0,2.85,0.33,30.0,0.4136175982020715,1.6914397058801,True,False,True,False,False,False,True,False,0.9780747881860125,0.45833333333333326,0.5116279069767442,0.1428571428571425,0.4583333333333333,0.5098039215686274,0.32352941176470584,0.5379433925060823
177,240,0.6,1.0,1.0,10.0,0.0983085602941199,9.83085602941199,22.0,2200.0,163.63636363636363,2.3,55.0,2.85,0.33,30.0,0.4136175982020715,1.6914397058801,True,False,True,False,False,False,True,False,0.9780747881860125,0.45833333333333326,0.5116279069767442,0.1428571428571425,0.4583333333333333,0.5098039215686274,0.01604278074866308,0.507194729404478
178,240,0.6,1.0,1.5,2.5,0.087740390062502,8.7740390062502,7.5,750.0,480.0,3.25,62.5,2.8375,0.425,53.0,0.1396063367207344,12.259609937497995,False,False,True,False,False,False,True,False,0.8410853524946371,0.06249999999999979,0.4418604651162791,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.7294117647058824,0.36274519976133734
179,240,0.6,1.0,1.5,5.0,0.1032239883088259,10.32239883088259,12.5,1250.0,288.0,2.45,62.5,2.8375,0.345,33.0,0.3484298661324991,3.223988308825891,True,False,True,False,False,False,True,False,0.958209195213348,0.39583333333333315,0.4418604651162791,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.2964705882352941,0.48794772906846606
180,240,0.6,1.0,1.5,10.0,0.1032239883088259,10.32239883088259,22.5,2250.0,160.0,2.45,62.5,2.8375,0.345,33.0,0.3484298661324991,3.223988308825891,True,False,True,False,False,False,True,False,0.958209195213348,0.39583333333333315,0.4418604651162791,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.007843137254901962,0.45908498397042685
181,240,0.6,1.5,0.5,2.5,0.0546148245176948,5.461482451769485,7.0,700.0,514.2857142857143,3.3999999999999995,55.0,2.825,0.44,56.0,0.1023255813953488,45.38517548230515,False,False,True,False,False,False,True,False,0.4116966852526551,0.0,0.5116279069767442,0.0,0.0,0.0,0.8067226890756304,0.23475923091840126
182,240,0.6,1.5,0.5,5.0,0.0642527347266998,6.425273472669983,12.0,1200.0,300.0,2.6,55.0,2.825,0.36,36.0,0.3111491108071136,35.74726527330017,False,False,True,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.5116279069767442,0.0,0.3333333333333334,0.39215686274509803,0.32352941176470584,0.3568883348623819
183,240,0.6,1.5,0.5,10.0,0.0642527347266998,6.425273472669983,22.0,2200.0,163.63636363636363,2.6,55.0,2.825,0.36,36.0,0.3111491108071136,35.74726527330017,False,False,True,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.5116279069767442,0.0,0.3333333333333334,0.39215686274509803,0.01604278074866308,0.3261396717607776
184,240,0.6,1.5,1.0,2.5,0.087740390062502,8.7740390062502,7.5,750.0,480.0,3.25,62.5,2.8375,0.425,53.0,0.1396063367207344,12.259609937497995,False,False,True,False,False,False,True,False,0.8410853524946371,0.06249999999999979,0.4418604651162791,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.7294117647058824,0.36274519976133734
185,240,0.6,1.5,1.0,5.0,0.1032239883088259,10.32239883088259,12.5,1250.0,288.0,2.45,62.5,2.8375,0.345,33.0,0.3484298661324991,3.223988308825891,True,False,True,False,False,False,True,False,0.958209195213348,0.39583333333333315,0.4418604651162791,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.2964705882352941,0.48794772906846606
186,240,0.6,1.5,1.0,10.0,0.1032239883088259,10.32239883088259,22.5,2250.0,160.0,2.45,62.5,2.8375,0.345,33.0,0.3484298661324991,3.223988308825891,True,False,True,False,False,False,True,False,0.958209195213348,0.39583333333333315,0.4418604651162791,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.007843137254901962,0.45908498397042685
187,240,0.6,1.5,1.5,2.5,0.0921274095656271,9.21274095656271,8.0,800.0,450.0,3.3999999999999995,70.0,2.825,0.44,56.0,0.0744186046511627,7.872590434372899,False,False,True,False,False,False,True,False,0.8979518973107079,0.0,0.37209302325581395,0.0,0.0,0.0,0.6617647058823529,0.32787374724149365
188,240,0.6,1.5,1.5,5.0,0.1083851877242672,10.83851877242672,13.0,1300.0,276.9230769230769,2.6,70.0,2.825,0.36,36.0,0.2832421340629275,8.385187724267205,False,False,True,False,False,False,True,False,0.8913073777826762,0.33333333333333315,0.37209302325581395,0.0,0.3333333333333334,0.39215686274509803,0.2714932126696832,0.4264011543127285
189,240,0.6,1.5,1.5,10.0,0.1083851877242672,10.83851877242672,23.0,2300.0,156.52173913043478,2.6,70.0,2.825,0.36,36.0,0.2832421340629275,8.385187724267205,False,False,True,False,False,False,True,False,0.8913073777826762,0.33333333333333315,0.37209302325581395,0.0,0.3333333333333334,0.39215686274509803,0.0,0.3992518330457602
190,240,1.0,0.5,0.5,2.5,0.037324891297025,3.732489129702506,6.0,600.0,600.0,2.9000000000000004,60.0,2.875,0.39,46.0,0.2733278776626927,62.675108702974946,False,False,True,False,False,False,True,False,0.1875766963490969,0.208333333333333,0.46511627906976744,0.285714285714285,0.2083333333333333,0.19607843137254902,1.0,0.3183707879886486
191,240,1.0,0.5,0.5,5.0,0.0439116368200294,4.391163682002948,11.0,1100.0,327.27272727272725,2.1,60.0,2.875,0.31,26.0,0.4821514070744574,56.08836317997052,False,False,True,False,False,False,True,False,0.27295709167425164,0.5416666666666665,0.46511627906976744,0.285714285714285,0.5416666666666667,0.5882352941176471,0.38502673796791437,0.41743424689123854
192,240,1.0,0.5,0.5,10.0,0.0439116368200294,4.391163682002948,21.0,2100.0,171.42857142857142,2.1,60.0,2.875,0.31,26.0,0.4821514070744574,56.08836317997052,False,False,True,False,False,False,True,False,0.27295709167425164,0.5416666666666665,0.46511627906976744,0.285714285714285,0.5416666666666667,0.5882352941176471,0.03361344537815123,0.3822929176322622
193,240,1.0,0.5,1.0,2.5,0.0599635822391119,5.996358223911199,6.5,650.0,553.8461538461538,2.75,67.5,2.8875,0.375,43.0,0.3106086329880784,40.03641776088801,False,False,True,False,False,False,True,False,0.4810297188666156,0.27083333333333315,0.3953488372093023,0.3571428571428575,0.27083333333333337,0.2549019607843137,0.8959276018099547,0.40969669826843963
194,240,1.0,0.5,1.0,5.0,0.0705453908695435,7.054539086954352,11.5,1150.0,313.0434782608696,1.95,67.5,2.8875,0.295,23.0,0.5194321623998432,29.454609130456475,False,True,True,False,True,False,True,False,0.618195941694862,0.6041666666666666,0.3953488372093023,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.3529411764705883,0.5289052977160743
195,240,1.0,0.5,1.0,10.0,0.0705453908695435,7.054539086954352,21.5,2150.0,167.4418604651163,1.95,67.5,2.8875,0.295,23.0,0.5194321623998432,29.454609130456475,False,True,True,False,True,False,True,False,0.618195941694862,0.6041666666666666,0.3953488372093023,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.024623803009575954,0.4960735603699731
196,240,1.0,0.5,1.5,2.5,0.0629617613510676,6.29617613510676,7.0,700.0,514.2857142857143,2.9000000000000004,75.0,2.875,0.39,46.0,0.2454209009185067,37.0382386489324,False,False,True,False,False,False,True,False,0.5198934820012857,0.208333333333333,0.32558139534883723,0.285714285714285,0.2083333333333333,0.19607843137254902,0.8067226890756304,0.36816876493716577
197,240,1.0,0.5,1.5,5.0,0.0740726604130207,7.40726604130207,12.0,1200.0,300.0,2.1,75.0,2.875,0.31,26.0,0.4542444303302715,25.927339586979297,False,False,True,False,False,False,True,False,0.6639180159709441,0.5416666666666665,0.32558139534883723,0.285714285714285,0.5416666666666667,0.5882352941176471,0.32352941176470584,0.4950712569729978
198,240,1.0,0.5,1.5,10.0,0.0740726604130207,7.40726604130207,22.0,2200.0,163.63636363636363,2.1,75.0,2.875,0.31,26.0,0.4542444303302715,25.927339586979297,False,False,True,False,False,False,True,False,0.6639180159709441,0.5416666666666665,0.32558139534883723,0.285714285714285,0.5416666666666667,0.5882352941176471,0.01604278074866308,0.4643225938713935
199,240,1.0,1.0,0.5,2.5,0.0599635822391119,5.996358223911199,6.5,650.0,553.8461538461538,2.75,67.5,2.8875,0.375,43.0,0.3106086329880784,40.03641776088801,False,False,True,False,False,False,True,False,0.4810297188666156,0.27083333333333315,0.3953488372093023,0.3571428571428575,0.27083333333333337,0.2549019607843137,0.8959276018099547,0.40969669826843963
200,240,1.0,1.0,0.5,5.0,0.0705453908695435,7.054539086954352,11.5,1150.0,313.0434782608696,1.95,67.5,2.8875,0.295,23.0,0.5194321623998432,29.454609130456475,False,True,True,False,True,False,True,False,0.618195941694862,0.6041666666666666,0.3953488372093023,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.3529411764705883,0.5289052977160743
201,240,1.0,1.0,0.5,10.0,0.0705453908695435,7.054539086954352,21.5,2150.0,167.4418604651163,1.95,67.5,2.8875,0.295,23.0,0.5194321623998432,29.454609130456475,False,True,True,False,True,False,True,False,0.618195941694862,0.6041666666666666,0.3953488372093023,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.024623803009575954,0.4960735603699731
202,240,1.0,1.0,1.0,2.5,0.0963333333333333,9.633333333333336,7.0,700.0,514.2857142857143,2.6,75.0,2.9,0.36,40.0,0.3478893883134646,3.6666666666666363,True,False,True,True,False,False,True,False,0.9524709967263518,0.33333333333333315,0.32558139534883723,0.4285714285714275,0.3333333333333334,0.3137254901960784,0.8067226890756304,0.5470064209293567
203,240,1.0,1.0,1.0,5.0,0.1133333333333333,11.333333333333334,12.0,1200.0,300.0,1.8,75.0,2.9,0.28,20.0,0.5567129177252294,13.33333333333334,False,True,True,True,True,True,True,False,0.8271672608230959,0.6666666666666665,0.32558139534883723,0.4285714285714275,0.6666666666666666,0.7058823529411765,0.32352941176470584,0.60657684549696
204,240,1.0,1.0,1.0,10.0,0.1133333333333333,11.333333333333334,22.0,2200.0,163.63636363636363,1.8,75.0,2.9,0.28,20.0,0.5567129177252294,13.33333333333334,False,True,True,True,True,True,True,False,0.8271672608230959,0.6666666666666665,0.32558139534883723,0.4285714285714275,0.6666666666666666,0.7058823529411765,0.01604278074866308,0.5758281823953557
205,240,1.0,1.0,1.5,2.5,0.10115,10.115,7.5,750.0,480.0,2.75,82.5,2.8875,0.375,43.0,0.2827016562438924,1.1500000000000021,True,False,False,False,False,False,True,False,0.985093176245992,0.27083333333333315,0.2558139534883721,0.3571428571428575,0.27083333333333337,0.2549019607843137,0.7294117647058824,0.5051074905307834
206,240,1.0,1.0,1.5,5.0,0.119,11.9,12.5,1250.0,288.0,1.95,82.5,2.8875,0.295,23.0,0.4915251856556571,19.000000000000004,False,True,False,False,True,False,True,False,0.7537133466729118,0.6041666666666666,0.2558139534883721,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.2964705882352941,0.5431841017649643
207,240,1.0,1.0,1.5,10.0,0.119,11.9,22.5,2250.0,160.0,1.95,82.5,2.8875,0.295,23.0,0.4915251856556571,19.000000000000004,False,True,False,False,True,False,True,False,0.7537133466729118,0.6041666666666666,0.2558139534883721,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.007843137254901962,0.5143213566669251
208,240,1.0,1.5,0.5,2.5,0.0629617613510676,6.29617613510676,7.0,700.0,514.2857142857143,2.9000000000000004,75.0,2.875,0.39,46.0,0.2454209009185067,37.0382386489324,False,False,True,False,False,False,True,False,0.5198934820012857,0.208333333333333,0.32558139534883723,0.285714285714285,0.2083333333333333,0.19607843137254902,0.8067226890756304,0.36816876493716577
209,240,1.0,1.5,0.5,5.0,0.0740726604130207,7.40726604130207,12.0,1200.0,300.0,2.1,75.0,2.875,0.31,26.0,0.4542444303302715,25.927339586979297,False,False,True,False,False,False,True,False,0.6639180159709441,0.5416666666666665,0.32558139534883723,0.285714285714285,0.5416666666666667,0.5882352941176471,0.32352941176470584,0.4950712569729978
210,240,1.0,1.5,0.5,10.0,0.0740726604130207,7.40726604130207,22.0,2200.0,163.63636363636363,2.1,75.0,2.875,0.31,26.0,0.4542444303302715,25.927339586979297,False,False,True,False,False,False,True,False,0.6639180159709441,0.5416666666666665,0.32558139534883723,0.285714285714285,0.5416666666666667,0.5882352941176471,0.01604278074866308,0.4643225938713935
211,240,1.0,1.5,1.0,2.5,0.10115,10.115,7.5,750.0,480.0,2.75,82.5,2.8875,0.375,43.0,0.2827016562438924,1.1500000000000021,True,False,False,False,False,False,True,False,0.985093176245992,0.27083333333333315,0.2558139534883721,0.3571428571428575,0.27083333333333337,0.2549019607843137,0.7294117647058824,0.5051074905307834
212,240,1.0,1.5,1.0,5.0,0.119,11.9,12.5,1250.0,288.0,1.95,82.5,2.8875,0.295,23.0,0.4915251856556571,19.000000000000004,False,True,False,False,True,False,True,False,0.7537133466729118,0.6041666666666666,0.2558139534883721,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.2964705882352941,0.5431841017649643
213,240,1.0,1.5,1.0,10.0,0.119,11.9,22.5,2250.0,160.0,1.95,82.5,2.8875,0.295,23.0,0.4915251856556571,19.000000000000004,False,True,False,False,True,False,True,False,0.7537133466729118,0.6041666666666666,0.2558139534883721,0.3571428571428575,0.6041666666666667,0.6470588235294118,0.007843137254901962,0.5143213566669251
214,240,1.0,1.5,1.5,2.5,0.1062075,10.62075,8.0,800.0,450.0,2.9000000000000004,90.0,2.875,0.39,46.0,0.2175139241743206,6.2074999999999925,False,False,False,False,False,False,True,False,0.9195355578669527,0.208333333333333,0.18604651162790697,0.285714285714285,0.2083333333333333,0.19607843137254902,0.6617647058823529,0.4396299972121618
215,240,1.0,1.5,1.5,5.0,0.12495,12.495000000000005,13.0,1300.0,276.9230769230769,2.1,90.0,2.875,0.31,26.0,0.4263374535860854,24.950000000000045,False,False,False,False,False,False,True,False,0.6765867368152179,0.5416666666666665,0.18604651162790697,0.285714285714285,0.5416666666666667,0.5882352941176471,0.2714932126696832,0.47908132890247096
